Title,MinWeight,MaxWeight,MinAge,MaxAge,Gender,StandardSquat,StandardBench,StandardDeadlift,StandardTotal,Active,Override,Affiliation,LiftType
"Female 3-Lift Equipped Masters 9 (80+ years) 100+KG",100,500,80,200,F,80,50,100,240,1,"[3114,3194,3274,3354,3434,3514,3594,3674,3754]",4,14
"Male Bench Only Classic Youth (14 – 18 years) 56KG",1,56,14,18,M,0,65,0,0,1,,4,4
"Male Bench Only Classic Youth (14 – 18 years) 62KG",56,62,14,18,M,0,80,0,0,1,[4004],4,4
"Male Bench Only Classic Youth (14 – 18 years) 69KG",62,69,14,18,M,0,95,0,0,1,[4014],4,4
"Male Bench Only Classic Youth (14 – 18 years) 77KG",69,77,14,18,M,0,105,0,0,1,[4024],4,4
"Male Bench Only Classic Youth (14 – 18 years) 85KG",77,85,14,18,M,0,110,0,0,1,[4034],4,4
"Male Bench Only Classic Youth (14 – 18 years) 94KG",85,94,14,18,M,0,120,0,0,1,[4044],4,4
"Male Bench Only Classic Youth (14 – 18 years) 105KG",94,105,14,18,M,0,125,0,0,1,[4054],4,4
"Male Bench Only Classic Youth (14 – 18 years) 105+KG",105,500,14,18,M,0,135,0,0,1,,4,4
"Male Bench Only Classic Junior (19 – 23 years) 62KG",1,62,19,23,M,0,90,0,0,1,[4004],4,4
"Male Bench Only Classic Junior (19 – 23 years) 69KG",62,69,19,23,M,0,100,0,0,1,[4014],4,4
"Male Bench Only Classic Junior (19 – 23 years) 77KG",69,77,19,23,M,0,110,0,0,1,[4024],4,4
"Male Bench Only Classic Junior (19 – 23 years) 85KG",77,85,19,23,M,0,120,0,0,1,[4034],4,4
"Male Bench Only Classic Junior (19 – 23 years) 94KG",85,94,19,23,M,0,130,0,0,1,[4044],4,4
"Male Bench Only Classic Junior (19 – 23 years) 105KG",94,105,19,23,M,0,140,0,0,1,[4054],4,4
"Male Bench Only Classic Junior (19 – 23 years) 120KG",105,120,19,23,M,0,150,0,0,1,[4064],4,4
"Male Bench Only Classic Junior (19 – 23 years) 120+KG",120,500,19,23,M,0,160,0,0,1,[4074],4,4
"Male Bench Only Classic Open (24 – 39 years) 62KG",1,62,24,39,M,0,110,0,0,1,,4,4
"Male Bench Only Classic Open (24 – 39 years) 69KG",62,69,24,39,M,0,130,0,0,1,,4,4
"Male Bench Only Classic Open (24 – 39 years) 77KG",69,77,24,39,M,0,145,0,0,1,,4,4
"Male Bench Only Classic Open (24 – 39 years) 85KG",77,85,24,39,M,0,155,0,0,1,,4,4
"Male Bench Only Classic Open (24 – 39 years) 94KG",85,94,24,39,M,0,180,0,0,1,,4,4
"Male Bench Only Classic Open (24 – 39 years) 105KG",94,105,24,39,M,0,175,0,0,1,,4,4
"Male Bench Only Classic Open (24 – 39 years) 120KG",105,120,24,39,M,0,185,0,0,1,,4,4
"Male Bench Only Classic Open (24 – 39 years) 120+KG",120,500,24,39,M,0,195,0,0,1,,4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,0,90,0,0,1,[4004],4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,0,100,0,0,1,[4014],4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,0,110,0,0,1,[4024],4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,0,120,0,0,1,[4034],4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,0,153,0,0,1,[4044],4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,0,165,0,0,1,[4054],4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,0,156,0,0,1,[4064],4,4
"Male Bench Only Classic Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,0,255,0,0,1,[4074],4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,0,85,0,0,1,"[4004,4084]",4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,0,95,0,0,1,"[4014,4094]",4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,0,105,0,0,1,"[4024,4104]",4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,0,115,0,0,1,"[4034,4114]",4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,0,125,0,0,1,"[4044,4124]",4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,0,165,0,0,1,"[4054,4134]",4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,0,156,0,0,1,"[4064,4144]",4,4
"Male Bench Only Classic Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,0,255,0,0,1,"[4074,4154]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,0,80,0,0,1,"[4004,4084,4164]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,0,85,0,0,1,"[4014,4094,4174]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,0,95,0,0,1,"[4024,4104,4184]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,0,105,0,0,1,"[4034,4114,4194]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,0,115,0,0,1,"[4044,4124,4204]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,0,125,0,0,1,"[4054,4134,4214]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,0,156,0,0,1,"[4064,4144,4224]",4,4
"Male Bench Only Classic Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,0,145,0,0,1,"[4074,4154,4234]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,0,75,0,0,1,"[4004,4084,4164,4244]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,0,80,0,0,1,"[4014,4094,4174,4254]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,0,85,0,0,1,"[4024,4104,4184,4264]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,0,95,0,0,1,"[4034,4114,4194,4274]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,0,105,0,0,1,"[4044,4124,4204,4284]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,0,115,0,0,1,"[4054,4134,4214,4294]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,0,125,0,0,1,"[4064,4144,4224,4304]",4,4
"Male Bench Only Classic Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,0,135,0,0,1,"[4074,4154,4234,4314]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,0,70,0,0,1,"[4004,4084,4164,4244,4324]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,0,75,0,0,1,"[4014,4094,4174,4254,4334]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,0,80,0,0,1,"[4024,4104,4184,4264,4344]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,0,85,0,0,1,"[4034,4114,4194,4274,4354]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,0,95,0,0,1,"[4044,4124,4204,4284,4364]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,0,105,0,0,1,"[4054,4134,4214,4294,4374]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,0,110,0,0,1,"[4064,4144,4224,4304,4384]",4,4
"Male Bench Only Classic Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,0,115,0,0,1,"[4074,4154,4234,4314,4394]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,0,60,0,0,1,"[4004,4084,4164,4244,4324,4404]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,0,70,0,0,1,"[4014,4094,4174,4254,4334,4414]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,0,75,0,0,1,"[4024,4104,4184,4264,4344,4424]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,0,80,0,0,1,"[4034,4114,4194,4274,4354,4434]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,0,85,0,0,1,"[4044,4124,4204,4284,4364,4444]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,0,95,0,0,1,"[4054,4134,4214,4294,4374,4454]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,0,105,0,0,1,"[4064,4144,4224,4304,4384,4464]",4,4
"Male Bench Only Classic Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,0,110,0,0,1,"[4074,4154,4234,4314,4394,4474]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,0,55,0,0,1,"[4004,4084,4164,4244,4324,4404,4484]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,0,60,0,0,1,"[4014,4094,4174,4254,4334,4414,4494]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,0,70,0,0,1,"[4024,4104,4184,4264,4344,4424,4504]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,0,75,0,0,1,"[4034,4114,4194,4274,4354,4434,4514]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,0,80,0,0,1,"[4044,4124,4204,4284,4364,4444,4524]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,0,85,0,0,1,"[4054,4134,4214,4294,4374,4454,4534]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,0,95,0,0,1,"[4064,4144,4224,4304,4384,4464,4544]",4,4
"Male Bench Only Classic Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,0,100,0,0,1,"[4074,4154,4234,4314,4394,4474,4554]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,0,50,0,0,1,"[4004,4084,4164,4244,4324,4404,4484,4564]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,0,55,0,0,1,"[4014,4094,4174,4254,4334,4414,4494,4574]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,0,60,0,0,1,"[4024,4104,4184,4264,4344,4424,4504,4584]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,0,70,0,0,1,"[4034,4114,4194,4274,4354,4434,4514,4594]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,0,75,0,0,1,"[4044,4124,4204,4284,4364,4444,4524,4604]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,0,80,0,0,1,"[4054,4134,4214,4294,4374,4454,4534,4614]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,0,85,0,0,1,"[4064,4144,4224,4304,4384,4464,4544,4624]",4,4
"Male Bench Only Classic Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,0,95,0,0,1,"[4074,4154,4234,4314,4394,4474,4554,4634]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 62KG",1,62,80,200,M,0,45,0,0,1,"[4004,4084,4164,4244,4324,4404,4484,4564,4644]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 69KG",62,69,80,200,M,0,50,0,0,1,"[4014,4094,4174,4254,4334,4414,4494,4574,4654]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 77KG",69,77,80,200,M,0,55,0,0,1,"[4024,4104,4184,4264,4344,4424,4504,4584,4664]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 85KG",77,85,80,200,M,0,60,0,0,1,"[4034,4114,4194,4274,4354,4434,4514,4594,4674]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 94KG",85,94,80,200,M,0,70,0,0,1,"[4044,4124,4204,4284,4364,4444,4524,4604,4684]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 105KG",94,105,80,200,M,0,75,0,0,1,"[4054,4134,4214,4294,4374,4454,4534,4614,4694]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 120KG",105,120,80,200,M,0,80,0,0,1,"[4064,4144,4224,4304,4384,4464,4544,4624,4704]",4,4
"Male Bench Only Classic Masters 9 (80+ years) 120+KG",120,500,80,200,M,0,85,0,0,1,"[4074,4154,4234,4314,4394,4474,4554,4634,4714]",4,4
"Male Bench Only Equipped Youth (14 – 18 years) 56KG",1,56,14,18,M,0,65,0,0,1,,4,14
"Male Bench Only Equipped Youth (14 – 18 years) 62KG",56,62,14,18,M,0,85,0,0,1,[4964],4,14
"Male Bench Only Equipped Youth (14 – 18 years) 69KG",62,69,14,18,M,0,105,0,0,1,[4974],4,14
"Male Bench Only Equipped Youth (14 – 18 years) 77KG",69,77,14,18,M,0,115,0,0,1,[4984],4,14
"Male Bench Only Equipped Youth (14 – 18 years) 85KG",77,85,14,18,M,0,130,0,0,1,[4994],4,14
"Male Bench Only Equipped Youth (14 – 18 years) 94KG",85,94,14,18,M,0,135,0,0,1,[5004],4,14
"Male Bench Only Equipped Youth (14 – 18 years) 105KG",94,105,14,18,M,0,145,0,0,1,[5014],4,14
"Male Bench Only Equipped Youth (14 – 18 years) 105+KG",105,500,14,18,M,0,150,0,0,1,,4,14
"Male Bench Only Equipped Junior (19 – 23 years) 62KG",1,62,19,23,M,0,100,0,0,1,[4964],4,14
"Male Bench Only Equipped Junior (19 – 23 years) 69KG",62,69,19,23,M,0,110,0,0,1,[4974],4,14
"Male Bench Only Equipped Junior (19 – 23 years) 77KG",69,77,19,23,M,0,120,0,0,1,[4984],4,14
"Male Bench Only Equipped Junior (19 – 23 years) 85KG",77,85,19,23,M,0,130,0,0,1,[4994],4,14
"Male Bench Only Equipped Junior (19 – 23 years) 94KG",85,94,19,23,M,0,140,0,0,1,[5004],4,14
"Male Bench Only Equipped Junior (19 – 23 years) 105KG",94,105,19,23,M,0,150,0,0,1,[5014],4,14
"Male Bench Only Equipped Junior (19 – 23 years) 120KG",105,120,19,23,M,0,160,0,0,1,[5024],4,14
"Male Bench Only Equipped Junior (19 – 23 years) 120+KG",120,500,19,23,M,0,170,0,0,1,[5034],4,14
"Male Bench Only Equipped Open (24 – 39 years) 62KG",1,62,24,39,M,0,110,0,0,1,,4,14
"Male Bench Only Equipped Open (24 – 39 years) 69KG",62,69,24,39,M,0,130,0,0,1,,4,14
"Male Bench Only Equipped Open (24 – 39 years) 77KG",69,77,24,39,M,0,150,0,0,1,,4,14
"Male Bench Only Equipped Open (24 – 39 years) 85KG",77,85,24,39,M,0,170,0,0,1,,4,14
"Male Bench Only Equipped Open (24 – 39 years) 94KG",85,94,24,39,M,0,190,0,0,1,,4,14
"Male Bench Only Equipped Open (24 – 39 years) 105KG",94,105,24,39,M,0,230,0,0,1,,4,14
"Male Bench Only Equipped Open (24 – 39 years) 120KG",105,120,24,39,M,0,230,0,0,1,,4,14
"Male Bench Only Equipped Open (24 – 39 years) 120+KG",120,500,24,39,M,0,295,0,0,1,,4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 62KG",1,62,40,44,M,0,100,0,0,1,[4964],4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 69KG",62,69,40,44,M,0,110,0,0,1,[4974],4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 77KG",69,77,40,44,M,0,120,0,0,1,[4984],4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 85KG",77,85,40,44,M,0,130,0,0,1,[4994],4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 94KG",85,94,40,44,M,0,140,0,0,1,[5004],4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 105KG",94,105,40,44,M,0,150,0,0,1,[5014],4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 120KG",105,120,40,44,M,0,160,0,0,1,[5024],4,14
"Male Bench Only Equipped Masters 1 (40 – 44 years) 120+KG",120,500,40,44,M,0,295,0,0,1,[5034],4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 62KG",1,62,45,49,M,0,90,0,0,1,"[4964,5044]",4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 69KG",62,69,45,49,M,0,100,0,0,1,"[4974,5054]",4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 77KG",69,77,45,49,M,0,110,0,0,1,"[4984,5064]",4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 85KG",77,85,45,49,M,0,120,0,0,1,"[4994,5074]",4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 94KG",85,94,45,49,M,0,130,0,0,1,"[5004,5084]",4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 105KG",94,105,45,49,M,0,140,0,0,1,"[5014,5094]",4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 120KG",105,120,45,49,M,0,150,0,0,1,"[5024,5104]",4,14
"Male Bench Only Equipped Masters 2 (45 – 49 years) 120+KG",120,500,45,49,M,0,295,0,0,1,"[5034,5114]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 62KG",1,62,50,54,M,0,85,0,0,1,"[4964,5044,5124]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 69KG",62,69,50,54,M,0,90,0,0,1,"[4974,5054,5134]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 77KG",69,77,50,54,M,0,100,0,0,1,"[4984,5064,5144]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 85KG",77,85,50,54,M,0,110,0,0,1,"[4994,5074,5154]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 94KG",85,94,50,54,M,0,125,0,0,1,"[5004,5084,5164]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 105KG",94,105,50,54,M,0,130,0,0,1,"[5014,5094,5174]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 120KG",105,120,50,54,M,0,150,0,0,1,"[5024,5104,5184]",4,14
"Male Bench Only Equipped Masters 3 (50 – 54 years) 120+KG",120,500,50,54,M,0,150,0,0,1,"[5034,5114,5194]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 62KG",1,62,55,59,M,0,80,0,0,1,"[4964,5044,5124,5204]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 69KG",62,69,55,59,M,0,85,0,0,1,"[4974,5054,5134,5214]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 77KG",69,77,55,59,M,0,90,0,0,1,"[4984,5064,5144,5224]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 85KG",77,85,55,59,M,0,100,0,0,1,"[4994,5074,5154,5234]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 94KG",85,94,55,59,M,0,110,0,0,1,"[5004,5084,5164,5244]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 105KG",94,105,55,59,M,0,125,0,0,1,"[5014,5094,5174,5254]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 120KG",105,120,55,59,M,0,150,0,0,1,"[5024,5104,5184,5264]",4,14
"Male Bench Only Equipped Masters 4 (55 – 59 years) 120+KG",120,500,55,59,M,0,140,0,0,1,"[5034,5114,5194,5274]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 62KG",1,62,60,64,M,0,75,0,0,1,"[4964,5044,5124,5204,5284]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 69KG",62,69,60,64,M,0,80,0,0,1,"[4974,5054,5134,5214,5294]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 77KG",69,77,60,64,M,0,90,0,0,1,"[4984,5064,5144,5224,5304]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 85KG",77,85,60,64,M,0,90,0,0,1,"[4994,5074,5154,5234,5314]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 94KG",85,94,60,64,M,0,125,0,0,1,"[5004,5084,5164,5244,5324]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 105KG",94,105,60,64,M,0,110,0,0,1,"[5014,5094,5174,5254,5334]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 120KG",105,120,60,64,M,0,115,0,0,1,"[5024,5104,5184,5264,5344]",4,14
"Male Bench Only Equipped Masters 5 (60 – 64 years) 120+KG",120,500,60,64,M,0,120,0,0,1,"[5034,5114,5194,5274,5354]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 62KG",1,62,65,69,M,0,70,0,0,1,"[4964,5044,5124,5204,5284,5364]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 69KG",62,69,65,69,M,0,75,0,0,1,"[4974,5054,5134,5214,5294,5374]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 77KG",69,77,65,69,M,0,80,0,0,1,"[4984,5064,5144,5224,5304,5384]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 85KG",77,85,65,69,M,0,85,0,0,1,"[4994,5074,5154,5234,5314,5394]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 94KG",85,94,65,69,M,0,125,0,0,1,"[5004,5084,5164,5244,5324,5404]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 105KG",94,105,65,69,M,0,100,0,0,1,"[5014,5094,5174,5254,5334,5414]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 120KG",105,120,65,69,M,0,110,0,0,1,"[5024,5104,5184,5264,5344,5424]",4,14
"Male Bench Only Equipped Masters 6 (65 – 69 years) 120+KG",120,500,65,69,M,0,115,0,0,1,"[5034,5114,5194,5274,5354,5434]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 62KG",1,62,70,74,M,0,65,0,0,1,"[4964,5044,5124,5204,5284,5364,5444]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 69KG",62,69,70,74,M,0,70,0,0,1,"[4974,5054,5134,5214,5294,5374,5454]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 77KG",69,77,70,74,M,0,75,0,0,1,"[4984,5064,5144,5224,5304,5384,5464]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 85KG",77,85,70,74,M,0,80,0,0,1,"[4994,5074,5154,5234,5314,5394,5474]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 94KG",85,94,70,74,M,0,85,0,0,1,"[5004,5084,5164,5244,5324,5404,5484]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 105KG",94,105,70,74,M,0,90,0,0,1,"[5014,5094,5174,5254,5334,5414,5494]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 120KG",105,120,70,74,M,0,100,0,0,1,"[5024,5104,5184,5264,5344,5424,5504]",4,14
"Male Bench Only Equipped Masters 7 (70 – 74 years) 120+KG",120,500,70,74,M,0,110,0,0,1,"[5034,5114,5194,5274,5354,5434,5514]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 62KG",1,62,75,79,M,0,60,0,0,1,"[4964,5044,5124,5204,5284,5364,5444,5524]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 69KG",62,69,75,79,M,0,65,0,0,1,"[4974,5054,5134,5214,5294,5374,5454,5534]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 77KG",69,77,75,79,M,0,70,0,0,1,"[4984,5064,5144,5224,5304,5384,5464,5544]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 85KG",77,85,75,79,M,0,75,0,0,1,"[4994,5074,5154,5234,5314,5394,5474,5554]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,0,80,0,0,1,"[5004,5084,5164,5244,5324,5404,5484,5564]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,0,85,0,0,1,"[5014,5094,5174,5254,5334,5414,5494,5574]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,0,90,0,0,1,"[5024,5104,5184,5264,5344,5424,5504,5584]",4,14
"Male Bench Only Equipped Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,0,100,0,0,1,"[5034,5114,5194,5274,5354,5434,5514,5594]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 62KG",1,62,80,200,M,0,50,0,0,1,"[4964,5044,5124,5204,5284,5364,5444,5524,5604]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 69KG",62,69,80,200,M,0,60,0,0,1,"[4974,5054,5134,5214,5294,5374,5454,5534,5614]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 77KG",69,77,80,200,M,0,65,0,0,1,"[4984,5064,5144,5224,5304,5384,5464,5544,5624]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 85KG",77,85,80,200,M,0,70,0,0,1,"[4994,5074,5154,5234,5314,5394,5474,5554,5634]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 94KG",85,94,80,200,M,0,75,0,0,1,"[5004,5084,5164,5244,5324,5404,5484,5564,5644]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 105KG",94,105,80,200,M,0,80,0,0,1,"[5014,5094,5174,5254,5334,5414,5494,5574,5654]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 120KG",105,120,80,200,M,0,85,0,0,1,"[5024,5104,5184,5264,5344,5424,5504,5584,5664]",4,14
"Male Bench Only Equipped Masters 9 (80+ years) 120+KG",120,500,80,200,M,0,90,0,0,1,"[5034,5114,5194,5274,5354,5434,5514,5594,5674]",4,14
"Male 3 Lift Classic Youth (14 – 18 years) 56KG",1,56,14,18,M,130,80,140,340,1,,4,4
